"Metropolitan Oakland International Airport","Oakland","United States","OAK",37.72129821777344,-122.22100067138672,"America/Los_Angeles","airport"
"Eppley Airfield","Omaha","United States","OMA",41.303199768066406,-95.89409637451172,"America/Chicago","airport"
"Port Angeles Cgas Airport","Port Angeles","United States","NOW",48.14149856567383,-123.41400146484375,"America/Los_Angeles","airport"
"Kahului Airport","Kahului","United States","OGG",20.89859962463379,-156.42999267578125,"Pacific/Honolulu","airport"
"Wichita Mid Continent Airport","Wichita","United States","ICT",37.649898529052734,-97.43309783935547,"America/Chicago","airport"
"Kansas City International Airport","Kansas City","United States","MCI",39.2976,-94.713898,"America/Chicago","airport"
"Dane County Regional Truax Field","Madison","United States","MSN",43.13990020751953,-89.3375015258789,"America/Chicago","airport"
"Dillingham Airport","Dillingham","United States","DLG",59.04470062,-158.5050049,"America/Anchorage","airport"
"Boone County Airport","Harrison","United States","HRO",36.26150131225586,-93.15470123291016,"America/Chicago","airport"
"Phoenix Sky Harbor International Airport","Phoenix","United States","PHX",33.43429946899414,-112.01200103759766,"America/Phoenix","airport"
"Bangor International Airport","Bangor","United States","BGR",44.80739974975586,-68.8281021118164,"America/New_York","airport"
"Fort Lauderdale Executive Airport","Fort Lauderdale","United States","FXE",26.1972999573,-80.1707000732,"America/New_York","airport"
"East Texas Regional Airport","Longview","United States","GGG",32.38399887084961,-94.71150207519531,"America/Chicago","airport"
"Anderson Regional Airport","Andersen","United States","AND",34.4945983887,-82.70939636230001,"America/New_York","airport"
"Spokane International Airport","Spokane","United States","GEG",47.61989974975586,-117.53399658203125,"America/Los_Angeles","airport"
"North Perry Airport","Hollywood","United States","HWO",26.001199722299997,-80.24069976810001,"America/New_York","airport"
"San Francisco International Airport","San Francisco","United States","SFO",37.61899948120117,-122.375,"America/Los_Angeles","airport"
"Cut Bank International Airport","Cutbank","United States","CTB",48.6083984375,-112.375999451,"America/Denver","airport"
"Acadiana Regional Airport","Louisiana","United States","ARA",30.0378,-91.883904,"America/Chicago","airport"
"Gainesville Regional Airport","Gainesville","United States","GNV",29.6900997162,-82.2717971802,"America/New_York","airport"
"Memphis International Airport","Memphis","United States","MEM",35.04240036010742,-89.97669982910156,"America/Chicago","airport"
"Bisbee Douglas International Airport","Douglas","United States","DUG",31.4689998627,-109.603996277,"America/Phoenix","airport"
"Allen Army Airfield","Delta Junction","United States","BIG",63.9944992065,-145.722000122,"America/Anchorage","airport"
"TSTC Waco Airport","Waco","United States","CNW",31.637800216699997,-97.0740966797,"America/Chicago","airport"
"Annette Island Airport","Annette Island","United States","ANN",55.04240036010742,-131.57200622558594,"America/Anchorage","airport"
"Caribou Municipal Airport","Caribou","United States","CAR",46.871498107899995,-68.0178985596,"America/New_York","airport"
"Little Rock Air Force Base","Jacksonville","United States","LRF",34.916900634799994,-92.14969635010002,"America/Chicago","airport"
"Redstone Army Air Field","Redstone","United States","HUA",34.67869949,-86.68479919,"America/Chicago","airport"
"Pope Field","Fort Bragg","United States","POB",35.1708984375,-79.014503479004,"America/New_York","airport"
"Dalhart Municipal Airport","Dalhart","United States","DHT",36.0225982666,-102.54699707,"America/Chicago","airport"
"Laughlin Air Force Base","Del Rio","United States","DLF",29.359500885,-100.777999878,"America/Chicago","airport"
"Los Angeles International Airport","Los Angeles","United States","LAX",33.94250107,-118.4079971,"America/Los_Angeles","airport"
"Anniston Metropolitan Airport","Anniston","United States","ANB",33.58819962,-85.85810089,"America/Chicago","airport"
"Cleveland Hopkins International Airport","Cleveland","United States","CLE",41.4117012024,-81.8498001099,"America/New_York","airport"
"Dover Air Force Base","Dover","United States","DOV",39.12950134,-75.46600342,"America/New_York","airport"
"Cincinnati Northern Kentucky International Airport","Cincinnati","United States","CVG",39.0488014221,-84.6678009033,"America/New_York","airport"
"Tipton Airport","Fort Meade","United States","FME",39.08539962769999,-76.7593994141,"America/New_York","airport"
"China Lake Naws (Armitage Field) Airport","China Lake","United States","NID",35.6853981,-117.6920013,"America/Los_Angeles","airport"
"Huron Regional Airport","Huron","United States","HON",44.38520050048828,-98.22850036621094,"America/Chicago","airport"
"Juneau International Airport","Juneau","United States","JNU",58.35499954223633,-134.5760040283203,"America/Anchorage","airport"
"Lafayette Regional Airport","Lafayette","United States","LFT",30.20529938,-91.98760223,"America/Chicago","airport"
"Newark Liberty International Airport","Newark","United States","EWR",40.692501068115234,-74.168701171875,"America/New_York","airport"
"Boise Air Terminal/Gowen field","Boise","United States","BOI",43.56439972,-116.2229996,"America/Denver","airport"
"Creech Air Force Base","Indian Springs","United States","INS",36.587200164799995,-115.672996521,"America/Los_Angeles","airport"
"Garden City Regional Airport","Garden City","United States","GCK",37.9275016785,-100.723999023,"America/Chicago","airport"
"Minot International Airport","Minot","United States","MOT",48.2593994140625,-101.27999877929688,"America/Chicago","airport"
"Wheeler Army Airfield","Wahiawa","United States","HHI",21.48349953,-158.0399933,"Pacific/Honolulu","airport"
"Maxwell Air Force Base","Montgomery","United States","MXF",32.38290023803711,-86.36579895019531,"America/Chicago","airport"
"Robinson Army Air Field","Robinson","United States",\N,34.85010147,-92.30020142,"America/Chicago","airport"
"Dallas Love Field","Dallas","United States","DAL",32.84709930419922,-96.85179901123047,"America/Chicago","airport"
"Butts AAF (Fort Carson) Air Field","Fort Carson","United States","FCS",38.67839813,-104.7570038,"America/Denver","airport"
"Helena Regional Airport","Helena","United States","HLN",46.6068000793457,-111.98300170898438,"America/Denver","airport"
"Miramar Marine Corps Air Station - Mitscher Field","Miramar","United States","NKX",32.86840057,-117.1429977,"America/Los_Angeles","airport"
"Luke Air Force Base","Phoenix","United States","LUF",33.534999847399995,-112.383003235,"America/Phoenix","airport"
"Hurlburt Field","Mary Esther","United States",\N,30.427799224853516,-86.68930053710938,"America/Chicago","airport"
"Jack Northrop Field Hawthorne Municipal Airport","Hawthorne","United States","HHR",33.922798,-118.334999,"America/Los_Angeles","airport"
"Houlton International Airport","Houlton","United States","HUL",46.1231002808,-67.792098999,"America/New_York","airport"
"Vance Air Force Base","Enid","United States","END",36.339199066199996,-97.9164962769,"America/Chicago","airport"
"Point Mugu Naval Air Station (Naval Base Ventura Co)","Point Mugu","United States","NTD",34.120300293,-119.121002197,"America/Los_Angeles","airport"
"Edwards Air Force Base","Edwards Afb","United States","EDW",34.905399,-117.884003,"America/Los_Angeles","airport"
"Lake Charles Regional Airport","Lake Charles","United States","LCH",30.126100540161133,-93.22329711914062,"America/Chicago","airport"
"Kona International At Keahole Airport","Kona","United States","KOA",19.738800048828125,-156.04600524902344,"Pacific/Honolulu","airport"
"Myrtle Beach International Airport","Myrtle Beach","United States","MYR",33.6796989441,-78.9282989502,"America/New_York","airport"
"Lemoore Naval Air Station (Reeves Field) Airport","Lemoore","United States","NLC",36.33300018,-119.9520035,"America/Los_Angeles","airport"
"Nantucket Memorial Airport","Nantucket","United States","ACK",41.25310135,-70.06020355,"America/New_York","airport"
"Felker Army Air Field","Fort Eustis","United States","FAF",37.132499694799996,-76.60880279540001,"America/New_York","airport"
"Campbell AAF (Fort Campbell) Air Field","Hopkinsville","United States","HOP",36.668598175,-87.49620056150002,"America/Chicago","airport"
"Ronald Reagan Washington National Airport","Washington","United States","DCA",38.8521,-77.037697,"America/New_York","airport"
"Patuxent River Naval Air Station/Trapnell Field Aiport","Patuxent River","United States","NHK",38.2859993,-76.41179657,"America/New_York","airport"
"Palacios Municipal Airport","Palacios","United States","PSX",28.727500915527,-96.250999450684,"America/Chicago","airport"
"Arkansas International Airport","Blytheville","United States","BYH",35.9642982483,-89.94400024410001,"America/Chicago","airport"
"Atlantic City International Airport","Atlantic City","United States","ACY",39.45759963989258,-74.57720184326172,"America/New_York","airport"
"Tinker Air Force Base","Oklahoma City","United States","TIK",35.414699554443,-97.386596679688,"America/Chicago","airport"
"Pueblo Memorial Airport","Pueblo","United States","PUB",38.289100646972656,-104.49700164794922,"America/Denver","airport"
"Northern Maine Regional Airport at Presque Isle","Presque Isle","United States","PQI",46.68899918,-68.0447998,"America/New_York","airport"
"Gray Army Air Field","Fort Lewis","United States","GRF",47.07920074,-122.5810013,"America/Los_Angeles","airport"
"Kodiak Airport","Kodiak","United States","ADQ",57.75,-152.4940033,"America/Anchorage","airport"
"Upolu Airport","Opolu","United States","UPP",20.265300750732422,-155.86000061035156,"Pacific/Honolulu","airport"
"Fort Lauderdale Hollywood International Airport","Fort Lauderdale","United States","FLL",26.072599411010742,-80.15270233154297,"America/New_York","airport"
"Davis Field","Muskogee","United States","MKO",35.65650177,-95.36669922,"America/Chicago","airport"
"Falls International Airport","International Falls","United States","INL",48.566200256347656,-93.4030990600586,"America/Chicago","airport"
"Salt Lake City International Airport","Salt Lake City","United States","SLC",40.78839874267578,-111.97799682617188,"America/Denver","airport"
"Childress Municipal Airport","Childress","United States","CDS",34.4337997437,-100.288002014,"America/Chicago","airport"
"Keesler Air Force Base","Biloxi","United States","BIX",30.4104003906,-88.92440032959999,"America/Chicago","airport"
"Lawson Army Air Field (Fort Benning)","Fort Benning","United States","LSF",32.337299346900004,-84.9913024902,"America/New_York","airport"
"Marshall Army Air Field","Fort Riley","United States","FRI",39.05530167,-96.76450348,"America/Chicago","airport"
"Harrisburg International Airport","Harrisburg","United States","MDT",40.1935005188,-76.7633972168,"America/New_York","airport"
"Lincoln Airport","Lincoln","United States","LNK",40.85100173950195,-96.75920104980469,"America/Chicago","airport"
"Capital City Airport","Lansing","United States","LAN",42.77870178222656,-84.58740234375,"America/New_York","airport"
"Waimea Kohala Airport","Kamuela","United States","MUE",20.001300811767578,-155.66799926757812,"Pacific/Honolulu","airport"
"Massena International Richards Field","Massena","United States","MSS",44.93579864501953,-74.84559631347656,"America/New_York","airport"
"Hickory Regional Airport","Hickory","United States","HKY",35.74110031,-81.38950348,"America/New_York","airport"
"Albert Whitted Airport","St. Petersburg","United States","SPG",27.765100479125977,-82.62699890136719,"America/New_York","airport"
"Page Field","Fort Myers","United States","FMY",26.58659935,-81.86329650879999,"America/New_York","airport"
"George Bush Intercontinental Houston Airport","Houston","United States","IAH",29.984399795532227,-95.34140014648438,"America/Chicago","airport"
"Millinocket Municipal Airport","Millinocket","United States","MLT",45.64780044555664,-68.68560028076172,"America/New_York","airport"
"Andrews Air Force Base","Camp Springs","United States","ADW",38.810798645,-76.86699676510001,"America/New_York","airport"
"Smith Reynolds Airport","Winston-salem","United States","INT",36.13370132446289,-80.22200012207031,"America/New_York","airport"
"Southern California Logistics Airport","Victorville","United States","VCV",34.597499847399995,-117.383003235,"America/Los_Angeles","airport"
"Bob Sikes Airport","Crestview","United States","CEW",30.778799057,-86.522102356,"America/Chicago","airport"
"Wheeler Sack Army Air Field","Fort Drum","United States","GTB",44.05559921,-75.71949768,"America/New_York","airport"
"St Clair County International Airport","Port Huron","United States","PHN",42.9109993,-82.52890015,"America/New_York","airport"
"Meadows Field","Bakersfield","United States","BFL",35.43360138,-119.0569992,"America/Los_Angeles","airport"
"El Paso International Airport","El Paso","United States","ELP",31.80719948,-106.3779984,"America/Denver","airport"
"Valley International Airport","Harlingen","United States","HRL",26.228500366210938,-97.65440368652344,"America/Chicago","airport"
"Columbia Metropolitan Airport","Columbia","United States","CAE",33.93880081176758,-81.11949920654297,"America/New_York","airport"
"Davis Monthan Air Force Base","Tucson","United States","DMA",32.1665000916,-110.883003235,"America/Phoenix","airport"
"Pensacola Naval Air Station/Forrest Sherman Field","Pensacola","United States","NPA",30.35269928,-87.31860352,"America/Chicago","airport"
"Pensacola Regional Airport","Pensacola","United States","PNS",30.473400115967,-87.186599731445,"America/Chicago","airport"
"Grand Forks Air Force Base","Red River","United States","RDR",47.961101532,-97.4011993408,"America/Chicago","airport"
"William P Hobby Airport","Houston","United States","HOU",29.64539909,-95.27890015,"America/Chicago","airport"
"Buckley Air Force Base","Buckley","United States","BKF",39.701698303200004,-104.751998901,"America/Denver","airport"
"Northway Airport","Northway","United States","ORT",62.9612999,-141.9290009,"America/Anchorage","airport"
"Palmer Municipal Airport","Palmer","United States","PAQ",61.59489822387695,-149.08900451660156,"America/Anchorage","airport"
"Pittsburgh International Airport","Pittsburgh","United States","PIT",40.49150085,-80.23290253,"America/New_York","airport"
"Wiley Post Will Rogers Memorial Airport","Barrow","United States","BRW",71.285402,-156.766008,"America/Anchorage","airport"
"Ellington Airport","Houston","United States","EFD",29.607299804700002,-95.1587982178,"America/Chicago","airport"
"Whidbey Island Naval Air Station /Ault Field/ Airport","Whidbey Island","United States","NUW",48.35179901,-122.6559982,"America/Los_Angeles","airport"
"Alice International Airport","Alice","United States","ALI",27.740900039699998,-98.02690124510002,"America/Chicago","airport"
"Moody Air Force Base","Valdosta","United States","VAD",30.9678001404,-83.1930007935,"America/New_York","airport"
"Miami International Airport","Miami","United States","MIA",25.79319953918457,-80.29060363769531,"America/New_York","airport"
"Seattle Tacoma International Airport","Seattle","United States","SEA",47.44900131225586,-122.30899810791016,"America/Los_Angeles","airport"
"Lovell Field","Chattanooga","United States","CHA",35.035301208496094,-85.20379638671875,"America/New_York","airport"
"Igor I Sikorsky Memorial Airport","Stratford","United States","BDR",41.16350173950195,-73.1261978149414,"America/New_York","airport"
"Jackson-Medgar Wiley Evers International Airport","Jackson","United States","JAN",32.3111991882,-90.0758972168,"America/Chicago","airport"
"Scholes International At Galveston Airport","Galveston","United States","GLS",29.265300750732422,-94.86039733886719,"America/Chicago","airport"
"Long Beach /Daugherty Field/ Airport","Long Beach","United States","LGB",33.81769943,-118.1520004,"America/Los_Angeles","airport"
"Dillingham Airfield","Dillingham","United States","HDH",21.5795001984,-158.197006226,"Pacific/Honolulu","airport"
"Williamsport Regional Airport","Williamsport","United States","IPT",41.241798400878906,-76.92109680175781,"America/New_York","airport"
"Indianapolis International Airport","Indianapolis","United States","IND",39.7173,-86.294403,"America/New_York","airport"
"Whiteman Air Force Base","Knobnoster","United States","SZL",38.73030090332,-93.547897338867,"America/Chicago","airport"
"Akron Fulton International Airport","Akron","United States","AKC",41.0374984741,-81.4669036865,"America/New_York","airport"
"Greenwood–Leflore Airport","Greenwood","United States","GWO",33.4943008423,-90.0847015381,"America/Chicago","airport"
"Westchester County Airport","White Plains","United States","HPN",41.06700134277344,-73.70760345458984,"America/New_York","airport"
"Francis S Gabreski Airport","West Hampton Beach","United States","FOK",40.8437004089,-72.6317977905,"America/New_York","airport"
"Jonesboro Municipal Airport","Jonesboro","United States","JBR",35.83169937133789,-90.64640045166016,"America/Chicago","airport"
"Tonopah Test Range Airport","Tonopah","United States",\N,37.7988014221,-116.78099823,"America/Los_Angeles","airport"
"Palm Beach County Park Airport","West Palm Beach","United States","LNA",26.59300041,-80.08509827,"America/New_York","airport"
"North Island Naval Air Station-Halsey Field","San Diego","United States","NZY",32.69919968,-117.2149963,"America/Los_Angeles","airport"
"Biggs Army Air Field (Fort Bliss)","El Paso","United States","BIF",31.84950066,-106.3799973,"America/Denver","airport"
"Yuma MCAS/Yuma International Airport","Yuma","United States","YUM",32.65660095,-114.6060028,"America/Phoenix","airport"
"Cavern City Air Terminal","Carlsbad","United States","CNM",32.337501525878906,-104.26300048828125,"America/Denver","airport"
"Duluth International Airport","Duluth","United States","DLH",46.8420982361,-92.19360351559999,"America/Chicago","airport"
"Bethel Airport","Bethel","United States","BET",60.77980042,-161.8379974,"America/Anchorage","airport"
"Bowman Field","Louisville","United States","LOU",38.2280006409,-85.6636962891,"America/New_York","airport"
"Sierra Vista Municipal Libby Army Air Field","Fort Huachuca","United States","FHU",31.588499069213867,-110.34400177001953,"America/Phoenix","airport"
"Lihue Airport","Lihue","United States","LIH",21.97599983215332,-159.33900451660156,"Pacific/Honolulu","airport"
"Terre Haute International Hulman Field","Terre Haute","United States","HUF",39.451499938964844,-87.30760192871094,"America/New_York","airport"
"Havre City County Airport","Havre","United States","HVR",48.54299927,-109.762001,"America/Denver","airport"
"Grant County International Airport","Grant County Airport","United States","MWH",47.20769882,-119.3199997,"America/Los_Angeles","airport"
"Edward F Knapp State Airport","Montpelier","United States","MPV",44.20349884,-72.56230164,"America/New_York","airport"
"San Nicolas Island Nolf Airport","San Nicolas Island","United States",\N,33.23979949951172,-119.45800018310547,"America/Los_Angeles","airport"
"Richmond International Airport","Richmond","United States","RIC",37.50519943237305,-77.3197021484375,"America/New_York","airport"
"Shreveport Regional Airport","Shreveport","United States","SHV",32.44660186767578,-93.82559967041016,"America/Chicago","airport"
"Merle K (Mudhole) Smith Airport","Cordova","United States","CDV",60.4917984,-145.4779968,"America/Anchorage","airport"
"Norfolk International Airport","Norfolk","United States","ORF",36.89459991455078,-76.20120239257812,"America/New_York","airport"
"Southeast Texas Regional Airport","Beaumont","United States","BPT",29.9507999420166,-94.02069854736328,"America/Chicago","airport"
"Savannah Hilton Head International Airport","Savannah","United States","SAV",32.12760162,-81.20210266,"America/New_York","airport"
"Hill Air Force Base","Ogden","United States","HIF",41.12403,-111.973086,"America/Denver","airport"
"Nome Airport","Nome","United States","OME",64.51219940185547,-165.44500732421875,"America/Anchorage","airport"
"Scappoose Industrial Airpark","San Luis","United States",\N,45.770999908447266,-122.86199951171875,"America/Los_Angeles","airport"
"St Petersburg Clearwater International Airport","St. Petersburg","United States","PIE",27.91020012,-82.68740082,"America/New_York","airport"
"Menominee Marinette Twin County Airport","Macon","United States","MNM",45.12670135498047,-87.63839721679688,"America/Chicago","airport"
"Lone Star Executive Airport","Conroe","United States","CXO",30.3518009186,-95.4144973755,"America/Chicago","airport"
"Deadhorse Airport","Deadhorse","United States","SCC",70.19470215,-148.4649963,"America/Anchorage","airport"
"San Antonio International Airport","San Antonio","United States","SAT",29.533700942993164,-98.46980285644531,"America/Chicago","airport"
"Greater Rochester International Airport","Rochester","United States","ROC",43.118900299072266,-77.67240142822266,"America/New_York","airport"
"Patrick Air Force Base","Coco Beach","United States","COF",28.2348995209,-80.6100997925,"America/New_York","airport"
"Teterboro Airport","Teterboro","United States","TEB",40.85010147089999,-74.060798645,"America/New_York","airport"
"Ellsworth Air Force Base","Rapid City","United States","RCA",44.14500046,-103.1039963,"America/Denver","airport"
"Raleigh Durham International Airport","Raleigh-durham","United States","RDU",35.877601623535156,-78.7874984741211,"America/New_York","airport"
"James M Cox Dayton International Airport","Dayton","United States","DAY",39.902400970458984,-84.21939849853516,"America/New_York","airport"
"Kenai Municipal Airport","Kenai","United States","ENA",60.57310104370117,-151.2449951171875,"America/Anchorage","airport"
"Mc Alester Regional Airport","Mcalester","United States","MLC",34.88240051,-95.78350067,"America/Chicago","airport"
"Niagara Falls International Airport","Niagara Falls","United States","IAG",43.1072998046875,-78.94619750976562,"America/New_York","airport"
"Coulter Field","Bryan","United States","CFD",30.715700149499998,-96.3313980103,"America/Chicago","airport"
"Wright Aaf (Fort Stewart)/Midcoast Regional Airport","Wright","United States",\N,31.88909912,-81.56230164,"America/New_York","airport"
"Newport News Williamsburg International Airport","Newport News","United States","PHF",37.13190079,-76.49299622,"America/New_York","airport"
"Esler Regional Airport","Alexandria","United States","ESF",31.3948993683,-92.2957992554,"America/Chicago","airport"
"Altus Air Force Base","Altus","United States","LTS",34.667098999,-99.2667007446,"America/Chicago","airport"
"Tucson International Airport","Tucson","United States","TUS",32.1161003112793,-110.94100189208984,"America/Phoenix","airport"
"Minot Air Force Base","Minot","United States","MIB",48.41559982,-101.3580017,"America/Chicago","airport"
"Beale Air Force Base","Marysville","United States","BAB",39.136100769,-121.43699646,"America/Los_Angeles","airport"
"Greater Kankakee Airport","Kankakee","United States","IKK",41.07139968869999,-87.8462982178,"America/Chicago","airport"
"Seymour Johnson Air Force Base","Goldsboro","United States","GSB",35.33940125,-77.96060181,"America/New_York","airport"
"Theodore Francis Green State Airport","Providence","United States","PVD",41.732601165771484,-71.42040252685547,"America/New_York","airport"
"Salisbury Ocean City Wicomico Regional Airport","Salisbury","United States","SBY",38.34049987792969,-75.51029968261719,"America/New_York","airport"
"Rancho Murieta Airport","Rancho Murieta","United States","RIU",38.48680114746094,-121.10299682617188,"America/Los_Angeles","airport"
"Bob Hope Airport","Burbank","United States","BUR",34.20069885253906,-118.35900115966797,"America/Los_Angeles","airport"
"Detroit Metropolitan Wayne County Airport","Detroit","United States","DTW",42.212398529052734,-83.35340118408203,"America/New_York","airport"
"Tampa International Airport","Tampa","United States","TPA",27.975500106811523,-82.533203125,"America/New_York","airport"
"Pembina Municipal Airport","Pembina","United States","PMB",48.9425010681,-97.2407989502,"America/Chicago","airport"
"Polk Army Air Field","Fort Polk","United States","POE",31.0447998,-93.1917038,"America/Chicago","airport"
"Eielson Air Force Base","Fairbanks","United States","EIL",64.66570282,-147.102005,"America/Anchorage","airport"
"Range Regional Airport","Hibbing","United States","HIB",47.38660049,-92.83899689,"America/Chicago","airport"
"Angelina County Airport","Lufkin","United States","LFK",31.2339992523,-94.75,"America/Chicago","airport"
"Midland International Airport","Midland","United States","MAF",31.9424991607666,-102.2020034790039,"America/Chicago","airport"
"Austin Straubel International Airport","Green Bay","United States","GRB",44.48509979248047,-88.12960052490234,"America/Chicago","airport"
"Ardmore Municipal Airport","Ardmore","United States","ADM",34.30301,-97.0196342,"America/Chicago","airport"
"Mc Guire Air Force Base","Wrightstown","United States","WRI",40.0155983,-74.59169769,"America/New_York","airport"
"Cherry Point MCAS /Cunningham Field/","Cherry Point","United States",\N,34.90090179,-76.88069916,"America/New_York","airport"
"Emanuel County Airport","Santa Barbara","United States","SBO",32.609100341796875,-82.36990356445312,"America/New_York","airport"
"Augusta Regional At Bush Field","Bush Field","United States","AGS",33.36989974975586,-81.9645004272461,"America/New_York","airport"
"Sloulin Field International Airport","Williston","United States","ISN",48.177898407,-103.641998291,"America/Chicago","airport"
"Bill & Hillary Clinton National Airport/Adams Field","Little Rock","United States","LIT",34.729400634799994,-92.2242965698,"America/Chicago","airport"
"Stewart International Airport","Newburgh","United States","SWF",41.50410079956055,-74.10479736328125,"America/New_York","airport"
"Baudette International Airport","Baudette","United States","BDE",48.7284011841,-94.612197876,"America/Chicago","airport"
"Sacramento Executive Airport","Sacramento","United States","SAC",38.5125007629,-121.492996216,"America/Los_Angeles","airport"
"Homer Airport","Homer","United States","HOM",59.645599365234375,-151.4770050048828,"America/Anchorage","airport"
"Waynesville-St. Robert Regional Forney field","Fort Leonardwood","United States","TBN",37.74160004,-92.14070129,"America/Chicago","airport"
"Dobbins Air Reserve Base","Marietta","United States","MGE",33.91540146,-84.51629639,"America/New_York","airport"
"Fairchild Air Force Base","Spokane","United States","SKA",47.6151008606,-117.65599823,"America/Los_Angeles","airport"
"Roscommon County - Blodgett Memorial Airport","Houghton Lake","United States","HTL",44.359798,-84.671095,"America/New_York","airport"
"Tyndall Air Force Base","Panama City","United States","PAM",30.0695991516,-85.57540130619999,"America/Chicago","airport"
"Dallas Fort Worth International Airport","Dallas-Fort Worth","United States","DFW",32.89680099487305,-97.03800201416016,"America/Chicago","airport"
"Melbourne International Airport","Melbourne","United States","MLB",28.102800369262695,-80.64530181884766,"America/New_York","airport"
"McChord Air Force Base","Tacoma","United States","TCM",47.1376991272,-122.475997925,"America/Los_Angeles","airport"
"Austin Bergstrom International Airport","Austin","United States","AUS",30.194499969482422,-97.6698989868164,"America/Chicago","airport"
"Rickenbacker International Airport","Columbus","United States","LCK",39.813801,-82.927803,"America/New_York","airport"
"Sawyer International Airport","Gwinn","United States","MQT",46.353599548300004,-87.395401001,"America/New_York","airport"
"McGhee Tyson Airport","Knoxville","United States","TYS",35.81100082,-83.9940033,"America/New_York","airport"
